Unique ID,District,Date,Measure,Longitude,Latitude,Time Period,Data Value,Air Quality
017BE983,Mumbai,01-12-2002,NO2 (ppb),72.8777,19.076,Monthly,25,Good
0072D661,Delhi,01-06-2002,PM10 (µg/m³),77.1025,28.7041,Monthly,98,Moderate
0006C8B3,Mumbai,01-03-2017,NO2 (ppb),72.8777,19.076,Monthly,7,Good
01281399,Chennai,01-11-2022,PM10 (µg/m³),80.2707,13.0827,Monthly,89,Moderate
00EDC86F,Mumbai,01-03-2014,PM2.5 (µg/m³),72.8777,19.076,Monthly,71,Moderate
00A7701D,Delhi,01-09-2015,PM10 (µg/m³),77.1025,28.7041,Monthly,92,Moderate
00816A47,Chennai,01-03-2007,PM10 (µg/m³),80.2707,13.0827,Monthly,110,Poor
004D6880,Mumbai,01-05-2013,NO2 (ppb),72.8777,19.076,Monthly,23,Good
00BA4F6B,Mumbai,01-08-2008,"Ozone (O3, ppb)",72.8777,19.076,Monthly,74,Moderate
01A6EA9F,Kolkata,01-09-2005,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,70,Moderate
010F8C3F,Chennai,01-12-2015,PM2.5 (µg/m³),80.2707,13.0827,Monthly,85,Moderate
0061829C,Chennai,01-07-2003,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,38,Good
01DC75ED,Bengaluru,01-04-2018,PM2.5 (µg/m³),77.5946,12.9716,Monthly,157,Very Poor
006870A9,Mumbai,01-06-2011,"Ozone (O3, ppb)",72.8777,19.076,Monthly,80,Moderate
00AC1599,Kolkata,01-11-2020,NO2 (ppb),88.3639,22.5726,Monthly,50,Moderate
00B5AAED,Delhi,01-01-2018,PM10 (µg/m³),77.1025,28.7041,Monthly,148,Poor
00DDAB53,Mumbai,01-11-2003,PM10 (µg/m³),72.8777,19.076,Monthly,188,Very Poor
001075DA,Mumbai,01-07-2016,SO2 (ppb),72.8777,19.076,Monthly,26,Good
01DD9C6D,Mumbai,01-05-2007,NO2 (ppb),72.8777,19.076,Monthly,23,Good
0041FCF8,Mumbai,01-10-2003,PM10 (µg/m³),72.8777,19.076,Monthly,84,Moderate
002D2F41,Kolkata,01-02-2012,SO2 (ppb),88.3639,22.5726,Monthly,49,Moderate
0227E29E,Kolkata,01-09-2023,NO2 (ppb),88.3639,22.5726,Monthly,25,Good
00EB9867,Bengaluru,01-03-2000,NO2 (ppb),77.5946,12.9716,Monthly,43,Moderate
01B7DD69,Chennai,01-09-2011,PM2.5 (µg/m³),80.2707,13.0827,Monthly,194,Very Poor
01D4A5C9,Kolkata,01-10-2021,PM10 (µg/m³),88.3639,22.5726,Monthly,53,Moderate
0264710B,Kolkata,01-04-2021,PM10 (µg/m³),88.3639,22.5726,Monthly,57,Moderate
00BFD8FA,Chennai,01-10-2016,NO2 (ppb),80.2707,13.0827,Monthly,38,Moderate
00D8D956,Chennai,01-02-2019,SO2 (ppb),80.2707,13.0827,Monthly,7,Good
0033DA30,Bengaluru,01-07-2014,PM2.5 (µg/m³),77.5946,12.9716,Monthly,109,Poor
0151C9D6,Bengaluru,01-10-2013,SO2 (ppb),77.5946,12.9716,Monthly,22,Good
012DF1F5,Bengaluru,01-03-2007,NO2 (ppb),77.5946,12.9716,Monthly,5,Good
016F2182,Bengaluru,01-11-2006,PM10 (µg/m³),77.5946,12.9716,Monthly,86,Moderate
028E6964,Bengaluru,01-10-2017,SO2 (ppb),77.5946,12.9716,Monthly,39,Moderate
0145A1EE,Kolkata,01-01-2002,PM10 (µg/m³),88.3639,22.5726,Monthly,128,Poor
00E2FF7D,Delhi,01-12-2004,SO2 (ppb),77.1025,28.7041,Monthly,36,Moderate
013D66D7,Bengaluru,01-02-2013,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,29,Good
015B1F6D,Kolkata,01-11-2016,NO2 (ppb),88.3639,22.5726,Monthly,11,Good
02817FA2,Chennai,01-04-2015,NO2 (ppb),80.2707,13.0827,Monthly,46,Moderate
019CE0F0,Kolkata,01-08-2011,SO2 (ppb),88.3639,22.5726,Monthly,6,Good
01FDB4A9,Kolkata,01-12-2005,PM10 (µg/m³),88.3639,22.5726,Monthly,96,Moderate
006CDA94,Chennai,01-08-2022,PM10 (µg/m³),80.2707,13.0827,Monthly,129,Poor
0221E6B1,Mumbai,01-05-2011,PM2.5 (µg/m³),72.8777,19.076,Monthly,68,Moderate
026E6753,Chennai,01-04-2014,PM10 (µg/m³),80.2707,13.0827,Monthly,176,Very Poor
00D04696,Bengaluru,01-06-2003,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,77,Moderate
019F41CF,Mumbai,01-09-2013,PM2.5 (µg/m³),72.8777,19.076,Monthly,163,Very Poor
01778962,Kolkata,01-09-2022,PM10 (µg/m³),88.3639,22.5726,Monthly,171,Very Poor
0250F9E2,Chennai,01-06-2011,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,40,Good
00B5DEF5,Delhi,01-05-2009,NO2 (ppb),77.1025,28.7041,Monthly,30,Good
0096623C,Chennai,01-12-2016,NO2 (ppb),80.2707,13.0827,Monthly,24,Good
01A898F9,Mumbai,01-07-2015,SO2 (ppb),72.8777,19.076,Monthly,43,Moderate
02763F6C,Kolkata,01-07-2017,SO2 (ppb),88.3639,22.5726,Monthly,45,Moderate
021D7843,Mumbai,01-07-2002,NO2 (ppb),72.8777,19.076,Monthly,10,Good
028CBA1B,Mumbai,01-02-2009,SO2 (ppb),72.8777,19.076,Monthly,43,Moderate
0194801F,Mumbai,01-12-2020,"Ozone (O3, ppb)",72.8777,19.076,Monthly,21,Good
01D156AA,Delhi,01-02-2009,NO2 (ppb),77.1025,28.7041,Monthly,31,Moderate
00B65DC0,Chennai,01-09-2006,SO2 (ppb),80.2707,13.0827,Monthly,47,Moderate
01FE74E8,Delhi,01-08-2013,NO2 (ppb),77.1025,28.7041,Monthly,8,Good
01E9E50C,Delhi,01-11-2008,PM2.5 (µg/m³),77.1025,28.7041,Monthly,120,Poor
004A69D5,Chennai,01-02-2011,SO2 (ppb),80.2707,13.0827,Monthly,18,Good
0036C816,Bengaluru,01-06-2001,PM2.5 (µg/m³),77.5946,12.9716,Monthly,98,Moderate
00126BEF,Chennai,01-09-2022,SO2 (ppb),80.2707,13.0827,Monthly,23,Good
018C13F8,Chennai,01-11-2021,NO2 (ppb),80.2707,13.0827,Monthly,9,Good
010EB8CC,Chennai,01-04-2020,NO2 (ppb),80.2707,13.0827,Monthly,14,Good
00478AF8,Chennai,01-11-2019,NO2 (ppb),80.2707,13.0827,Monthly,26,Good
003877D5,Kolkata,01-04-2022,NO2 (ppb),88.3639,22.5726,Monthly,21,Good
025D70B0,Bengaluru,01-09-2003,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,69,Moderate
01E95194,Chennai,01-12-2005,PM2.5 (µg/m³),80.2707,13.0827,Monthly,191,Very Poor
010D5936,Chennai,01-09-2016,PM2.5 (µg/m³),80.2707,13.0827,Monthly,117,Poor
016F8876,Chennai,01-07-2011,SO2 (ppb),80.2707,13.0827,Monthly,12,Good
00B98536,Delhi,01-09-2000,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,95,Moderate
00C70113,Delhi,01-04-2014,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,88,Moderate
0190A10B,Delhi,01-08-2009,PM10 (µg/m³),77.1025,28.7041,Monthly,188,Very Poor
00143E31,Chennai,01-11-2014,PM10 (µg/m³),80.2707,13.0827,Monthly,183,Very Poor
01F1EDF2,Chennai,01-10-2017,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,74,Moderate
0209E73E,Chennai,01-04-2012,PM2.5 (µg/m³),80.2707,13.0827,Monthly,92,Moderate
01917FC8,Chennai,01-11-2004,PM10 (µg/m³),80.2707,13.0827,Monthly,99,Moderate
01401545,Bengaluru,01-05-2023,PM2.5 (µg/m³),77.5946,12.9716,Monthly,113,Poor
01469623,Kolkata,01-05-2014,PM10 (µg/m³),88.3639,22.5726,Monthly,142,Poor
00C73303,Mumbai,01-11-2015,"Ozone (O3, ppb)",72.8777,19.076,Monthly,24,Good
014360B1,Bengaluru,01-12-2021,PM10 (µg/m³),77.5946,12.9716,Monthly,161,Very Poor
000E6899,Kolkata,01-08-2023,PM10 (µg/m³),88.3639,22.5726,Monthly,142,Poor
017CEF0A,Mumbai,01-11-2010,PM2.5 (µg/m³),72.8777,19.076,Monthly,135,Poor
009A2AE6,Delhi,01-09-2007,PM10 (µg/m³),77.1025,28.7041,Monthly,86,Moderate
002F4373,Bengaluru,01-07-2021,SO2 (ppb),77.5946,12.9716,Monthly,33,Moderate
008CBDA2,Delhi,01-11-2003,PM2.5 (µg/m³),77.1025,28.7041,Monthly,166,Very Poor
004CD5F7,Delhi,01-07-2011,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,74,Moderate
02004CD0,Bengaluru,01-09-2017,PM2.5 (µg/m³),77.5946,12.9716,Monthly,69,Moderate
0228A72E,Chennai,01-06-2021,NO2 (ppb),80.2707,13.0827,Monthly,47,Moderate
01C2AA2A,Mumbai,01-01-2019,SO2 (ppb),72.8777,19.076,Monthly,21,Good
009E6563,Bengaluru,01-01-2019,PM2.5 (µg/m³),77.5946,12.9716,Monthly,101,Poor
010B1A5F,Bengaluru,01-10-2016,PM2.5 (µg/m³),77.5946,12.9716,Monthly,163,Very Poor
00291824,Bengaluru,01-07-2000,NO2 (ppb),77.5946,12.9716,Monthly,43,Moderate
0151B071,Chennai,01-12-2013,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,37,Good
00FCDECE,Mumbai,01-06-2012,NO2 (ppb),72.8777,19.076,Monthly,36,Moderate
003C95B4,Chennai,01-12-2020,SO2 (ppb),80.2707,13.0827,Monthly,25,Good
018ECB69,Kolkata,01-01-2008,PM10 (µg/m³),88.3639,22.5726,Monthly,127,Poor
02011B48,Bengaluru,01-11-2010,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,42,Good
00939B2C,Kolkata,01-08-2014,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,53,Good
0237C40A,Chennai,01-03-2008,PM10 (µg/m³),80.2707,13.0827,Monthly,189,Very Poor
02639273,Chennai,01-02-2022,SO2 (ppb),80.2707,13.0827,Monthly,19,Good
01648AB1,Chennai,01-09-2010,SO2 (ppb),80.2707,13.0827,Monthly,41,Moderate
0225F6D8,Chennai,01-02-2006,SO2 (ppb),80.2707,13.0827,Monthly,20,Good
0153C9FD,Kolkata,01-08-2012,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,57,Good
021622B0,Bengaluru,01-02-2011,SO2 (ppb),77.5946,12.9716,Monthly,9,Good
00C0631F,Delhi,01-04-2000,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,96,Moderate
01721E9E,Bengaluru,01-12-2017,PM10 (µg/m³),77.5946,12.9716,Monthly,182,Very Poor
017D00C7,Mumbai,01-07-2018,NO2 (ppb),72.8777,19.076,Monthly,29,Good
00CA79DD,Mumbai,01-05-2022,"Ozone (O3, ppb)",72.8777,19.076,Monthly,58,Good
02855607,Chennai,01-08-2016,PM2.5 (µg/m³),80.2707,13.0827,Monthly,76,Moderate
007E0C78,Chennai,01-10-2019,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,38,Good
01D2351A,Kolkata,01-11-2018,SO2 (ppb),88.3639,22.5726,Monthly,16,Good
01271218,Kolkata,01-09-2004,PM10 (µg/m³),88.3639,22.5726,Monthly,114,Poor
0089C40D,Chennai,01-04-2011,PM2.5 (µg/m³),80.2707,13.0827,Monthly,116,Poor
00123706,Chennai,01-08-2003,PM10 (µg/m³),80.2707,13.0827,Monthly,183,Very Poor
02418F71,Delhi,01-03-2016,PM2.5 (µg/m³),77.1025,28.7041,Monthly,181,Very Poor
0205EC56,Bengaluru,01-09-2008,PM10 (µg/m³),77.5946,12.9716,Monthly,73,Moderate
008BA705,Kolkata,01-12-2015,NO2 (ppb),88.3639,22.5726,Monthly,10,Good
0151511A,Mumbai,01-01-2007,"Ozone (O3, ppb)",72.8777,19.076,Monthly,76,Moderate
00D0F9DF,Mumbai,01-11-2011,PM2.5 (µg/m³),72.8777,19.076,Monthly,57,Moderate
01B8D37C,Delhi,01-08-2022,PM2.5 (µg/m³),77.1025,28.7041,Monthly,98,Moderate
006E1370,Kolkata,01-12-2014,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,23,Good
01FC1222,Mumbai,01-01-2024,NO2 (ppb),72.8777,19.076,Monthly,26,Good
022A860E,Bengaluru,01-08-2019,SO2 (ppb),77.5946,12.9716,Monthly,50,Moderate
010E97F2,Bengaluru,01-07-2018,NO2 (ppb),77.5946,12.9716,Monthly,6,Good
02128BA4,Delhi,01-03-2011,SO2 (ppb),77.1025,28.7041,Monthly,6,Good
0048444D,Chennai,01-09-2013,SO2 (ppb),80.2707,13.0827,Monthly,40,Moderate
01C5F47D,Kolkata,01-12-2011,PM2.5 (µg/m³),88.3639,22.5726,Monthly,58,Moderate
01328764,Bengaluru,01-01-2002,SO2 (ppb),77.5946,12.9716,Monthly,27,Good
00462550,Delhi,01-03-2009,PM2.5 (µg/m³),77.1025,28.7041,Monthly,113,Poor
028B12AE,Bengaluru,01-01-2014,SO2 (ppb),77.5946,12.9716,Monthly,17,Good
0192574F,Mumbai,01-12-2005,"Ozone (O3, ppb)",72.8777,19.076,Monthly,70,Moderate
0197BBC7,Delhi,01-09-2002,PM2.5 (µg/m³),77.1025,28.7041,Monthly,81,Moderate
012E999A,Kolkata,01-06-2004,PM2.5 (µg/m³),88.3639,22.5726,Monthly,102,Poor
01025A17,Chennai,01-03-2017,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,35,Good
026B169B,Bengaluru,01-06-2023,PM10 (µg/m³),77.5946,12.9716,Monthly,50,Moderate
01E82360,Delhi,01-03-2000,PM2.5 (µg/m³),77.1025,28.7041,Monthly,142,Poor
008D4B98,Chennai,01-08-2015,PM10 (µg/m³),80.2707,13.0827,Monthly,127,Poor
00CC9F84,Chennai,01-03-2021,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,30,Good
01203E7F,Mumbai,01-03-2018,"Ozone (O3, ppb)",72.8777,19.076,Monthly,62,Moderate
012CE898,Delhi,01-02-2001,PM2.5 (µg/m³),77.1025,28.7041,Monthly,108,Poor
00DDB615,Mumbai,01-05-2010,"Ozone (O3, ppb)",72.8777,19.076,Monthly,100,Moderate
0068E74E,Bengaluru,01-02-2020,SO2 (ppb),77.5946,12.9716,Monthly,29,Good
0067D1F9,Bengaluru,01-10-2020,NO2 (ppb),77.5946,12.9716,Monthly,15,Good
027E106A,Kolkata,01-11-2023,SO2 (ppb),88.3639,22.5726,Monthly,24,Good
0047486D,Delhi,01-06-2001,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,41,Good
00BC2FD2,Chennai,01-04-2002,NO2 (ppb),80.2707,13.0827,Monthly,18,Good
024269C8,Kolkata,01-11-2005,PM2.5 (µg/m³),88.3639,22.5726,Monthly,113,Poor
01C78D1A,Mumbai,01-06-2007,PM10 (µg/m³),72.8777,19.076,Monthly,68,Moderate
00AEB711,Bengaluru,01-11-2009,PM2.5 (µg/m³),77.5946,12.9716,Monthly,73,Moderate
00D1EC23,Kolkata,01-12-2023,PM2.5 (µg/m³),88.3639,22.5726,Monthly,102,Poor
00E3989F,Kolkata,01-01-2005,SO2 (ppb),88.3639,22.5726,Monthly,50,Moderate
0146F165,Mumbai,01-07-2022,PM2.5 (µg/m³),72.8777,19.076,Monthly,142,Poor
0149C42D,Kolkata,01-10-2003,PM2.5 (µg/m³),88.3639,22.5726,Monthly,67,Moderate
00E599A2,Chennai,01-04-2023,NO2 (ppb),80.2707,13.0827,Monthly,36,Moderate
00C311AF,Kolkata,01-09-2013,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,67,Moderate
018A7D87,Kolkata,01-03-2005,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,100,Moderate
01DB8E05,Kolkata,01-03-2016,PM2.5 (µg/m³),88.3639,22.5726,Monthly,181,Very Poor
00601898,Bengaluru,01-01-2020,NO2 (ppb),77.5946,12.9716,Monthly,11,Good
017F17BA,Delhi,01-01-2012,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,36,Good
0262EF74,Kolkata,01-03-2017,PM2.5 (µg/m³),88.3639,22.5726,Monthly,96,Moderate
026FAB59,Mumbai,01-12-2021,PM10 (µg/m³),72.8777,19.076,Monthly,74,Moderate
005EB069,Kolkata,01-01-2001,SO2 (ppb),88.3639,22.5726,Monthly,16,Good
003010E3,Delhi,01-12-2019,NO2 (ppb),77.1025,28.7041,Monthly,34,Moderate
006E0C18,Kolkata,01-05-2012,PM2.5 (µg/m³),88.3639,22.5726,Monthly,179,Very Poor
00AEF36E,Kolkata,01-09-2007,PM2.5 (µg/m³),88.3639,22.5726,Monthly,133,Poor
00DA1F01,Kolkata,01-12-2004,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,47,Good
01ABB037,Chennai,01-06-2004,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,59,Good
01136AAE,Chennai,01-02-2007,PM2.5 (µg/m³),80.2707,13.0827,Monthly,74,Moderate
01E9A362,Chennai,01-02-2010,SO2 (ppb),80.2707,13.0827,Monthly,47,Moderate
0048E57A,Mumbai,01-02-2011,PM2.5 (µg/m³),72.8777,19.076,Monthly,108,Poor
00423E74,Delhi,01-05-2003,SO2 (ppb),77.1025,28.7041,Monthly,16,Good
01498EF7,Delhi,01-05-2021,PM10 (µg/m³),77.1025,28.7041,Monthly,187,Very Poor
00E0803D,Delhi,01-02-2007,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,81,Moderate
002C0555,Chennai,01-08-2018,NO2 (ppb),80.2707,13.0827,Monthly,50,Moderate
00D20FBA,Chennai,01-03-2019,SO2 (ppb),80.2707,13.0827,Monthly,9,Good
022A72D1,Kolkata,01-09-2021,NO2 (ppb),88.3639,22.5726,Monthly,37,Moderate
00D06932,Bengaluru,01-05-2013,SO2 (ppb),77.5946,12.9716,Monthly,44,Moderate
01C7CA65,Mumbai,01-05-2023,NO2 (ppb),72.8777,19.076,Monthly,33,Moderate
00371C5B,Kolkata,01-08-2020,PM2.5 (µg/m³),88.3639,22.5726,Monthly,181,Very Poor
011D1E8B,Mumbai,01-01-2012,"Ozone (O3, ppb)",72.8777,19.076,Monthly,46,Good
01CC9543,Mumbai,01-10-2020,"Ozone (O3, ppb)",72.8777,19.076,Monthly,62,Moderate
00FB9102,Kolkata,01-07-2013,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,79,Moderate
01790871,Delhi,01-02-2005,PM2.5 (µg/m³),77.1025,28.7041,Monthly,143,Poor
004C212C,Mumbai,01-11-2018,NO2 (ppb),72.8777,19.076,Monthly,12,Good
00276F9A,Mumbai,01-05-2000,PM2.5 (µg/m³),72.8777,19.076,Monthly,52,Moderate
01D2FF41,Kolkata,01-10-2022,PM2.5 (µg/m³),88.3639,22.5726,Monthly,124,Poor
0278D303,Bengaluru,01-01-2007,NO2 (ppb),77.5946,12.9716,Monthly,6,Good
02709553,Chennai,01-04-2006,PM2.5 (µg/m³),80.2707,13.0827,Monthly,178,Very Poor
0013B663,Delhi,01-03-2021,PM10 (µg/m³),77.1025,28.7041,Monthly,171,Very Poor
01767966,Kolkata,01-02-2007,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,59,Good
02619DE9,Delhi,01-04-2020,NO2 (ppb),77.1025,28.7041,Monthly,15,Good
0284DD97,Chennai,01-08-2004,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,65,Moderate
00954171,Mumbai,01-06-2001,NO2 (ppb),72.8777,19.076,Monthly,10,Good
0077E592,Bengaluru,01-03-2005,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,91,Moderate
0067BBC7,Kolkata,01-08-2007,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,65,Moderate
01F9C765,Bengaluru,01-06-2022,SO2 (ppb),77.5946,12.9716,Monthly,23,Good
01852FFD,Kolkata,01-08-2009,PM10 (µg/m³),88.3639,22.5726,Monthly,183,Very Poor
00C5C4F1,Kolkata,01-02-2014,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,41,Good
028C8B9F,Mumbai,01-11-2008,PM2.5 (µg/m³),72.8777,19.076,Monthly,129,Poor
0104EDD1,Mumbai,01-03-2000,PM10 (µg/m³),72.8777,19.076,Monthly,180,Very Poor
00BE3FA6,Chennai,01-06-2003,SO2 (ppb),80.2707,13.0827,Monthly,43,Moderate
01EF0BB2,Bengaluru,01-02-2012,PM10 (µg/m³),77.5946,12.9716,Monthly,90,Moderate
0183DC31,Mumbai,01-01-2020,"Ozone (O3, ppb)",72.8777,19.076,Monthly,55,Good
024A6838,Chennai,01-01-2000,NO2 (ppb),80.2707,13.0827,Monthly,23,Good
02274D68,Chennai,01-01-2016,PM10 (µg/m³),80.2707,13.0827,Monthly,154,Very Poor
02177FFD,Mumbai,01-03-2019,PM10 (µg/m³),72.8777,19.076,Monthly,176,Very Poor
006D3B48,Kolkata,01-10-2004,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,92,Moderate
014606A4,Delhi,01-04-2001,SO2 (ppb),77.1025,28.7041,Monthly,41,Moderate
013834A6,Mumbai,01-04-2017,"Ozone (O3, ppb)",72.8777,19.076,Monthly,27,Good
0220279C,Kolkata,01-04-2016,NO2 (ppb),88.3639,22.5726,Monthly,30,Good
0013FEC1,Mumbai,01-12-2008,NO2 (ppb),72.8777,19.076,Monthly,20,Good
015AC820,Mumbai,01-04-2022,SO2 (ppb),72.8777,19.076,Monthly,23,Good
00EA17E8,Kolkata,01-07-2014,NO2 (ppb),88.3639,22.5726,Monthly,48,Moderate
003C71FE,Mumbai,01-01-2011,SO2 (ppb),72.8777,19.076,Monthly,8,Good
001B1305,Mumbai,01-01-2005,"Ozone (O3, ppb)",72.8777,19.076,Monthly,95,Moderate
014C8A59,Kolkata,01-04-2017,SO2 (ppb),88.3639,22.5726,Monthly,16,Good
027EA9E8,Bengaluru,01-10-2007,PM2.5 (µg/m³),77.5946,12.9716,Monthly,171,Very Poor
00B059B7,Chennai,01-11-2009,PM2.5 (µg/m³),80.2707,13.0827,Monthly,86,Moderate
02516F49,Bengaluru,01-04-2013,NO2 (ppb),77.5946,12.9716,Monthly,34,Moderate
014C84BE,Mumbai,01-06-2005,PM10 (µg/m³),72.8777,19.076,Monthly,62,Moderate
00EC0A96,Kolkata,01-02-2003,NO2 (ppb),88.3639,22.5726,Monthly,30,Good
023CB9D8,Chennai,01-10-2000,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,91,Moderate
0008B92E,Bengaluru,01-08-2015,NO2 (ppb),77.5946,12.9716,Monthly,36,Moderate
02280F87,Mumbai,01-04-2005,"Ozone (O3, ppb)",72.8777,19.076,Monthly,55,Good
015A556B,Mumbai,01-12-2018,SO2 (ppb),72.8777,19.076,Monthly,21,Good
01CD0404,Kolkata,01-12-2021,SO2 (ppb),88.3639,22.5726,Monthly,33,Moderate
0147947F,Mumbai,01-07-2010,SO2 (ppb),72.8777,19.076,Monthly,48,Moderate
010DBD41,Chennai,01-04-2016,SO2 (ppb),80.2707,13.0827,Monthly,13,Good
0170413F,Chennai,01-07-2009,NO2 (ppb),80.2707,13.0827,Monthly,40,Moderate
00D6C7F9,Delhi,01-09-2008,SO2 (ppb),77.1025,28.7041,Monthly,19,Good
010C9DF7,Bengaluru,01-07-2022,NO2 (ppb),77.5946,12.9716,Monthly,8,Good
01EF7B67,Mumbai,01-09-2023,SO2 (ppb),72.8777,19.076,Monthly,11,Good
008765AE,Chennai,01-04-2009,"Ozone (O3, ppb)",80.2707,13.0827,Monthly,34,Good
0017FCE5,Mumbai,01-12-2013,PM10 (µg/m³),72.8777,19.076,Monthly,92,Moderate
00151EF3,Bengaluru,01-04-2005,PM10 (µg/m³),77.5946,12.9716,Monthly,59,Moderate
027BD571,Chennai,01-01-2007,SO2 (ppb),80.2707,13.0827,Monthly,42,Moderate
002C8DA7,Bengaluru,01-09-2009,NO2 (ppb),77.5946,12.9716,Monthly,22,Good
019C243D,Kolkata,01-06-2000,NO2 (ppb),88.3639,22.5726,Monthly,19,Good
0043E44C,Delhi,01-10-2009,SO2 (ppb),77.1025,28.7041,Monthly,33,Moderate
00C0B4BC,Mumbai,01-07-2004,PM2.5 (µg/m³),72.8777,19.076,Monthly,80,Moderate
0001D1E0,Bengaluru,01-07-2007,SO2 (ppb),77.5946,12.9716,Monthly,12,Good
00F5A143,Kolkata,01-06-2019,SO2 (ppb),88.3639,22.5726,Monthly,15,Good
025A7107,Delhi,01-03-2002,NO2 (ppb),77.1025,28.7041,Monthly,26,Good
0007B64F,Kolkata,01-02-2006,NO2 (ppb),88.3639,22.5726,Monthly,19,Good
02090177,Bengaluru,01-03-2018,"Ozone (O3, ppb)",77.5946,12.9716,Monthly,82,Moderate
01085629,Chennai,01-11-2016,PM2.5 (µg/m³),80.2707,13.0827,Monthly,189,Very Poor
0055CCDF,Delhi,01-08-2018,PM10 (µg/m³),77.1025,28.7041,Monthly,170,Very Poor
00F46457,Mumbai,01-05-2012,PM2.5 (µg/m³),72.8777,19.076,Monthly,127,Poor
024639A6,Mumbai,01-03-2010,PM2.5 (µg/m³),72.8777,19.076,Monthly,177,Very Poor
023FDAF0,Delhi,01-02-2021,PM2.5 (µg/m³),77.1025,28.7041,Monthly,168,Very Poor
01912618,Delhi,01-09-2010,PM2.5 (µg/m³),77.1025,28.7041,Monthly,135,Poor
022CDB04,Mumbai,01-09-2019,NO2 (ppb),72.8777,19.076,Monthly,27,Good
00D6ACA2,Kolkata,01-12-2018,PM2.5 (µg/m³),88.3639,22.5726,Monthly,136,Poor
00C8FEBA,Delhi,01-03-2012,SO2 (ppb),77.1025,28.7041,Monthly,7,Good
015BE298,Kolkata,01-01-2022,NO2 (ppb),88.3639,22.5726,Monthly,29,Good
01381479,Chennai,01-01-2015,PM10 (µg/m³),80.2707,13.0827,Monthly,93,Moderate
01CC0669,Delhi,01-10-2012,NO2 (ppb),77.1025,28.7041,Monthly,38,Moderate
02278632,Kolkata,01-12-2016,PM10 (µg/m³),88.3639,22.5726,Monthly,155,Very Poor
011B8B49,Delhi,01-03-2017,PM2.5 (µg/m³),77.1025,28.7041,Monthly,66,Moderate
013573F6,Chennai,01-10-2009,NO2 (ppb),80.2707,13.0827,Monthly,8,Good
012CC7B5,Mumbai,01-01-2008,"Ozone (O3, ppb)",72.8777,19.076,Monthly,98,Moderate
020C4D50,Mumbai,01-08-2019,PM10 (µg/m³),72.8777,19.076,Monthly,185,Very Poor
013199B7,Bengaluru,01-12-2000,SO2 (ppb),77.5946,12.9716,Monthly,41,Moderate
01DB561E,Chennai,01-12-2002,PM10 (µg/m³),80.2707,13.0827,Monthly,188,Very Poor
0283B6B6,Delhi,01-07-2019,"Ozone (O3, ppb)",77.1025,28.7041,Monthly,35,Good
024E6541,Delhi,01-08-2012,PM2.5 (µg/m³),77.1025,28.7041,Monthly,162,Very Poor
016940EE,Bengaluru,01-02-2001,PM2.5 (µg/m³),77.5946,12.9716,Monthly,59,Moderate
028EF78F,Delhi,01-09-2003,PM10 (µg/m³),77.1025,28.7041,Monthly,72,Moderate
018ACFE3,Kolkata,01-04-2020,"Ozone (O3, ppb)",88.3639,22.5726,Monthly,49,Good
00472D2E,Mumbai,01-09-2016,PM10 (µg/m³),72.8777,19.076,Monthly,166,Very Poor
021C1C16,Mumbai,01-09-2017,"Ozone (O3, ppb)",72.8777,19.076,Monthly,41,Good
02190D88,Mumbai,01-02-2005,NO2 (ppb),72.8777,19.076,Monthly,23,Good
002A97BF,Delhi,01-03-2022,NO2 (ppb),77.1025,28.7041,Monthly,36,Moderate
